,false_rate,path_0,path_1,path_2,path_3,r1,r5
256,x,clip,i2t,clip_original,ViT-L_14@336pxlog.txt, 57.34, 80.64
257,x,clip,i2t,clip_original,ViT-L_14log.txt, 56.04, 79.02
258,x,clip,i2t,clip_original,ViT-B_16log.txt, 52.44, 76.42
259,x,clip,i2t,new_noun_big_sim_occured_random,ViT-B_32log.txt, 38.58, 67.68
260,x,clip,i2t,new_noun_big_sim_occured_random,ViT-L_14@336pxlog.txt, 45.46, 74.82
261,x,clip,i2t,new_noun_big_sim_occured_random,ViT-L_14log.txt, 42.88, 73.04
262,x,clip,i2t,new_noun_big_sim_occured_random,ViT-B_16log.txt, 40.74, 69.58
263,x,clip,i2t,new_noun_least_sim_occured_random_noun,ViT-B_32log.txt, 43.04, 68.68
264,x,clip,i2t,new_noun_least_sim_occured_random_noun,ViT-L_14@336pxlog.txt, 50.78, 76.1
265,x,clip,i2t,new_noun_least_sim_occured_random_noun,ViT-L_14log.txt, 49.08, 73.96
266,x,clip,i2t,new_noun_least_sim_occured_random_noun,ViT-B_16log.txt, 45.8, 71.14
267,x,clip,i2t,new_noun_big_sim_bert_down,ViT-B_32log.txt, 35.6, 66.3
268,x,clip,i2t,new_noun_big_sim_bert_down,ViT-L_14@336pxlog.txt, 40.94, 73.1
269,x,clip,i2t,new_noun_big_sim_bert_down,ViT-L_14log.txt, 38.78, 70.88
270,x,clip,i2t,new_noun_big_sim_bert_down,ViT-B_16log.txt, 37.68, 68.04
271,x,clip,i2t,new_noun_big_sim_oneletter_down,ViT-B_32log.txt, 31.14, 63.2
272,x,clip,i2t,new_noun_big_sim_oneletter_down,ViT-L_14@336pxlog.txt, 37.36, 71.32
273,x,clip,i2t,new_noun_big_sim_oneletter_down,ViT-L_14log.txt, 35.16, 69.4
274,x,clip,i2t,new_noun_big_sim_oneletter_down,ViT-B_16log.txt, 33.68, 65.54
275,x,clip,i2t,new_noun_big_sim_same_cate_seed_2,ViT-B_32log.txt, 34.72, 65.88
276,x,clip,i2t,new_noun_big_sim_same_cate_seed_2,ViT-L_14@336pxlog.txt, 41.9, 73.5
277,x,clip,i2t,new_noun_big_sim_same_cate_seed_2,ViT-L_14log.txt, 39.66, 71.74
278,x,clip,i2t,new_noun_big_sim_same_cate_seed_2,ViT-B_16log.txt, 37.66, 68.32
279,x,clip,i2t,testall_random_noun_bert_up,ViT-B_32log.txt, 38.8, 67.1
280,x,clip,i2t,testall_random_noun_bert_up,ViT-L_14@336pxlog.txt, 46.08, 74.22
281,x,clip,i2t,testall_random_noun_bert_up,ViT-L_14log.txt, 42.82, 71.92
282,x,clip,i2t,testall_random_noun_bert_up,ViT-B_16log.txt, 41.0, 69.06
283,x,clip,i2t,new_noun_big_sim_table,ViT-B_32log.txt, 40.14, 68.4
284,x,clip,i2t,new_noun_big_sim_table,ViT-L_14@336pxlog.txt, 45.44, 75.16
285,x,clip,i2t,new_noun_big_sim_table,ViT-L_14log.txt, 43.02, 72.86
286,x,clip,i2t,new_noun_big_sim_table,ViT-B_16log.txt, 41.3, 69.56
287,x,clip,i2t,new_noun_big_sim_question,ViT-B_32log.txt, 35.28, 67.1
288,x,clip,i2t,new_noun_big_sim_question,ViT-L_14@336pxlog.txt, 40.08, 73.38
289,x,clip,i2t,new_noun_big_sim_question,ViT-L_14log.txt, 39.1, 71.3
290,x,clip,i2t,new_noun_big_sim_question,ViT-B_16log.txt, 38.2, 68.96
291,x,clip,i2t,new_noun_big_sim_diff_cate_seed_2,ViT-B_32log.txt, 37.18, 66.82
292,x,clip,i2t,new_noun_big_sim_diff_cate_seed_2,ViT-L_14@336pxlog.txt, 44.6, 74.26
293,x,clip,i2t,new_noun_big_sim_diff_cate_seed_2,ViT-L_14log.txt, 42.62, 72.18
294,x,clip,i2t,new_noun_big_sim_diff_cate_seed_2,ViT-B_16log.txt, 39.44, 68.94
295,x,clip,i2t,new_noun_big_sim_bert_up,ViT-B_32log.txt, 36.54, 67.0
296,x,clip,i2t,new_noun_big_sim_bert_up,ViT-L_14@336pxlog.txt, 42.86, 73.8
297,x,clip,i2t,new_noun_big_sim_bert_up,ViT-L_14log.txt, 40.0, 71.38
298,x,clip,i2t,new_noun_big_sim_bert_up,ViT-B_16log.txt, 38.58, 68.42
299,x,clip,i2t,new_noun_big_sim_bert_random,ViT-B_32log.txt, 35.98, 66.64
300,x,clip,i2t,new_noun_big_sim_bert_random,ViT-L_14@336pxlog.txt, 42.0, 73.02
301,x,clip,i2t,new_noun_big_sim_bert_random,ViT-L_14log.txt, 39.7, 71.1
302,x,clip,i2t,new_noun_big_sim_bert_random,ViT-B_16log.txt, 38.32, 68.22
303,x,clip,i2t,new_noun_big_sim_youtube,ViT-B_32log.txt, 43.86, 71.6
304,x,clip,i2t,new_noun_big_sim_youtube,ViT-L_14@336pxlog.txt, 52.08, 78.12
305,x,clip,i2t,new_noun_big_sim_youtube,ViT-L_14log.txt, 49.82, 76.14
306,x,clip,i2t,new_noun_big_sim_youtube,ViT-B_16log.txt, 45.76, 73.2
307,x,blip,t2i_seed10,cutmix_0.7,model_base_evaluate.txt, 46.4734106357457, 75.06997201119552
308,x,blip,t2i_seed10,cutmix_0.7,model_large_retrieval_coco_evaluate.txt, 55.405837664934026, 81.24750099960016
309,x,blip,t2i_seed10,cutmix_0.7,model_large_evaluate.txt, 51.183526589364256, 77.95681727309076
310,x,blip,t2i_seed10,cutmix_0.7,model_base_14M_evaluate.txt, 37.26909236305478, 70.33586565373851
311,x,blip,t2i_seed10,cutmix_0.7,model_base_retrieval_coco_evaluate.txt, 54.890043982407036, 80.89964014394242
312,x,blip,t2i_seed10,mixup_0.6,model_base_evaluate.txt, 50.6077568972411, 76.65733706517393
313,x,blip,t2i_seed10,mixup_0.6,model_large_retrieval_coco_evaluate.txt, 57.12514994002399, 81.11155537784886
314,x,blip,t2i_seed10,mixup_0.6,model_large_evaluate.txt, 53.670531787285086, 78.74850059976009
315,x,blip,t2i_seed10,mixup_0.6,model_base_14M_evaluate.txt, 46.8812475009996, 74.578168732507
316,x,blip,t2i_seed10,mixup_0.6,model_base_retrieval_coco_evaluate.txt, 58.10875649740104, 81.33546581367453
317, 31.53938424630148,blip,t2i_seed10,mixup_0.9,model_base_evaluate.txt, 38.924430227908836, 72.89884046381448
318,x,blip,t2i_seed10,mixup_0.9,model_large_retrieval_coco_evaluate.txt, 39.916033586565376, 78.53258696521391
319,x,blip,t2i_seed10,mixup_0.9,model_large_evaluate.txt, 44.242303078768494, 76.03358656537385
320,x,blip,t2i_seed10,mixup_0.9,model_base_14M_evaluate.txt, 29.452219112355056, 69.42023190723711
321, 39.9000399840064,blip,t2i_seed10,mixup_0.9,model_base_retrieval_coco_evaluate.txt, 40.659736105557776, 78.24070371851259
322, 22.78688524590164,blip,t2i_seed10,cutmix_0.8,model_base_evaluate.txt, 44.29428228708517, 74.35025989604158
323,x,blip,t2i_seed10,cutmix_0.8,model_large_retrieval_coco_evaluate.txt, 52.87884846061576, 80.56377449020391
324,x,blip,t2i_seed10,cutmix_0.8,model_large_evaluate.txt, 49.38824470211915, 77.44902039184326
325,x,blip,t2i_seed10,cutmix_0.8,model_base_14M_evaluate.txt, 34.702119152339066, 69.64014394242304
326, 21.467413034786084,blip,t2i_seed10,cutmix_0.8,model_base_retrieval_coco_evaluate.txt, 52.32307077169132, 80.25989604158336
327,x,blip,t2i_seed10,mixup_0.7,model_base_evaluate.txt, 47.76489404238305, 75.39384246301479
328,x,blip,t2i_seed10,mixup_0.7,model_large_retrieval_coco_evaluate.txt, 52.059176329468215, 79.94802079168333
329,x,blip,t2i_seed10,mixup_0.7,model_large_evaluate.txt, 51.31147540983606, 77.90883646541383
330,x,blip,t2i_seed10,mixup_0.7,model_base_14M_evaluate.txt, 42.31107556977209, 72.91883246701319
331,x,blip,t2i_seed10,mixup_0.7,model_base_retrieval_coco_evaluate.txt, 53.514594162335065, 80.07197121151539
332,x,blip,t2i_seed10,mixup_0.8,model_base_evaluate.txt, 43.506597361055576, 74.03838464614154
333,x,blip,t2i_seed10,mixup_0.8,model_large_retrieval_coco_evaluate.txt, 45.76969212315074, 78.97241103558576
334,x,blip,t2i_seed10,mixup_0.8,model_large_evaluate.txt, 47.63694522191123, 76.93322670931627
335,x,blip,t2i_seed10,mixup_0.8,model_base_14M_evaluate.txt, 35.6297481007597, 71.03158736505398
336, 30.607756897241103,blip,t2i_seed10,mixup_0.8,model_base_retrieval_coco_evaluate.txt, 47.109156337465016, 78.77249100359856
337, 27.556977209116354,blip,t2i_seed10,cutmix_0.9,model_base_evaluate.txt, 41.33146741303479, 73.47461015593763
338,x,blip,t2i_seed10,cutmix_0.9,model_base_14M_evaluate.txt, 30.679728108756496, 68.95641743302679
339, 28.332666933226708,blip,t2i_seed10,cutmix_0.9,model_base_retrieval_coco_evaluate.txt, 48.04478208716513, 79.31627349060376
340,x,blip,t2i_seed10,cutmix_0.6,model_base_evaluate.txt, 48.06077568972411, 75.47381047580967
341,x,blip,t2i_seed10,cutmix_0.6,model_large_retrieval_coco_evaluate.txt, 56.94122351059576, 81.59136345461815
342,x,blip,t2i_seed10,cutmix_0.6,model_large_evaluate.txt, 52.279088364654136, 78.29268292682927
343,x,blip,t2i_seed10,cutmix_0.6,model_base_14M_evaluate.txt, 39.3922431027589, 70.92762894842063
344,x,blip,t2i_seed10,cutmix_0.6,model_base_retrieval_coco_evaluate.txt, 56.453418632546985, 81.37544982007198
345,x,blip,t2i_seed1,cutmix_0.7,model_base_evaluate.txt, 47.23310675729708, 75.0859656137545
346, 18.41263494602159,blip,t2i_seed1,cutmix_0.7,model_large_retrieval_coco_evaluate.txt, 55.43382646941223, 81.20751699320272
347, 13.906437425029988,blip,t2i_seed1,cutmix_0.7,model_large_evaluate.txt, 51.17153138744502, 77.94082367053178
348,x,blip,t2i_seed1,cutmix_0.7,model_base_14M_evaluate.txt, 37.58496601359456, 70.33186725309876
349,x,blip,t2i_seed1,cutmix_0.7,model_base_retrieval_coco_evaluate.txt, 55.053978408636546, 81.05957616953219
350,x,blip,t2i_seed1,mixup_0.6,model_base_evaluate.txt, 50.96761295481807, 76.62135145941623
351, 16.39344262295082,blip,t2i_seed1,mixup_0.6,model_large_retrieval_coco_evaluate.txt, 57.11315473810476, 81.09556177528988
352, 9.460215913634546,blip,t2i_seed1,mixup_0.6,model_large_evaluate.txt, 53.68252698920432, 78.71651339464215
353,x,blip,t2i_seed1,mixup_0.6,model_base_14M_evaluate.txt, 46.877249100359855, 74.52618952419033
354,x,blip,t2i_seed1,mixup_0.6,model_base_retrieval_coco_evaluate.txt, 57.628948420631744, 81.2235105957617
355,x,blip,t2i_seed1,mixup_0.9,model_base_evaluate.txt, 39.136345461815274, 72.82686925229908
356, 42.27109156337465,blip,t2i_seed1,mixup_0.9,model_large_retrieval_coco_evaluate.txt, 40.08796481407437, 78.47261095561775
357, 25.141943222710914,blip,t2i_seed1,mixup_0.9,model_large_evaluate.txt, 44.302279088364656, 76.04158336665334
358,x,blip,t2i_seed1,mixup_0.9,model_base_14M_evaluate.txt, 29.488204718112755, 69.328268692523
359,x,blip,t2i_seed1,mixup_0.9,model_base_retrieval_coco_evaluate.txt, 40.75169932027189, 78.16473410635746
360,x,blip,t2i_seed1,cutmix_0.8,model_base_evaluate.txt, 44.978008796481404, 74.41023590563775
361, 22.30707716913235,blip,t2i_seed1,cutmix_0.8,model_large_retrieval_coco_evaluate.txt, 52.81487405037985, 80.56777289084366
362, 16.773290683726508,blip,t2i_seed1,cutmix_0.8,model_large_evaluate.txt, 49.43622550979608, 77.44102359056377
363,x,blip,t2i_seed1,cutmix_0.8,model_base_14M_evaluate.txt, 34.822071171531384, 69.7920831667333
364,x,blip,t2i_seed1,cutmix_0.8,model_base_retrieval_coco_evaluate.txt, 52.34706117552979, 80.28388644542183
365,x,blip,t2i_seed1,mixup_0.7,model_base_evaluate.txt, 48.02079168332667, 75.421831267493
366, 24.59016393442623,blip,t2i_seed1,mixup_0.7,model_large_retrieval_coco_evaluate.txt, 52.07117153138744, 79.97600959616153
367, 13.854458216713315,blip,t2i_seed1,mixup_0.7,model_large_evaluate.txt, 51.263494602159135, 77.90083966413435
368,x,blip,t2i_seed1,mixup_0.7,model_base_14M_evaluate.txt, 42.28308676529388, 73.0827668932427
369,x,blip,t2i_seed1,mixup_0.7,model_base_retrieval_coco_evaluate.txt, 53.49860055977609, 79.99200319872051
370,x,blip,t2i_seed1,mixup_0.8,model_base_evaluate.txt, 43.726509396241504, 74.11435425829669
371, 33.91043582566973,blip,t2i_seed1,mixup_0.8,model_large_retrieval_coco_evaluate.txt, 45.74970011995202, 78.984406237505
372, 19.956017592962816,blip,t2i_seed1,mixup_0.8,model_large_evaluate.txt, 47.59296281487405, 76.953218712515
373,x,blip,t2i_seed1,mixup_0.8,model_base_14M_evaluate.txt, 35.461815273890444, 70.96761295481808
374,x,blip,t2i_seed1,mixup_0.8,model_base_retrieval_coco_evaluate.txt, 46.83326669332267, 78.73650539784086
375,x,blip,t2i_seed1,cutmix_0.9,model_base_evaluate.txt, 41.61935225909636, 73.5905637744902
376, 29.26829268292683,blip,t2i_seed1,cutmix_0.9,model_large_retrieval_coco_evaluate.txt, 48.52459016393443, 79.63614554178329
377, 21.087564974010395,blip,t2i_seed1,cutmix_0.9,model_large_evaluate.txt, 46.789284286285486, 76.57736905237905
378,x,blip,t2i_seed1,cutmix_0.9,model_base_14M_evaluate.txt, 30.851659336265495, 68.99640143942423
379,x,blip,t2i_seed1,cutmix_0.9,model_base_retrieval_coco_evaluate.txt, 48.5045981607357, 79.38824470211915
380,x,blip,t2i_seed1,cutmix_0.6,model_base_evaluate.txt, 48.4406237504998, 75.47381047580967
381, 15.85765693722511,blip,t2i_seed1,cutmix_0.6,model_large_retrieval_coco_evaluate.txt, 56.92123150739704, 81.59936025589764
382, 11.979208316673331,blip,t2i_seed1,cutmix_0.6,model_large_evaluate.txt, 52.263094762095164, 78.28468612554978
383,x,blip,t2i_seed1,cutmix_0.6,model_base_14M_evaluate.txt, 39.22431027588964, 70.85565773690524
384,x,blip,t2i_seed1,cutmix_0.6,model_base_retrieval_coco_evaluate.txt, 56.485405837664935, 81.44742103158737
385, 5.38,blip,03_i2t,four_seed100,model_base_evaluate.txt, 68.04, 88.96
386, 4.26,blip,03_i2t,four_seed100,model_large_retrieval_coco_evaluate.txt, 79.8, 94.76
387, 3.86,blip,03_i2t,four_seed100,model_large_evaluate.txt, 71.66, 90.78
388, 4.2,blip,03_i2t,four_seed100,model_base_retrieval_coco_evaluate.txt, 79.46, 94.66
389, 37.52,blip,03_i2t,new_blip_same_new_0301_1,model_base_evaluate.txt, 47.54, 82.16
390, 15.76,blip,03_i2t,new_blip_same_new_0301_1,model_large_retrieval_coco_evaluate.txt, 71.36, 93.16
391, 27.82,blip,03_i2t,new_blip_same_new_0301_1,model_large_evaluate.txt, 55.7, 86.48
392,x,blip,03_i2t,new_blip_same_new_0301_1,model_base_14M_evaluate.txt, 42.32, 81.92
393,x,blip,03_i2t,new_blip_same_new_0301_1,model_base_retrieval_coco_evaluate.txt, 68.64, 92.52
394, 5.66,blip,03_i2t,four_seed10,model_base_evaluate.txt, 67.64, 89.06
395, 4.38,blip,03_i2t,four_seed10,model_large_retrieval_coco_evaluate.txt, 79.68, 94.58
396, 4.2,blip,03_i2t,four_seed10,model_large_evaluate.txt, 71.44, 90.92
397, 4.14,blip,03_i2t,four_seed10,model_base_retrieval_coco_evaluate.txt, 79.38, 94.56
398, 54.48,blip,03_i2t,new_blip_bert_new_0301_4,model_base_evaluate.txt, 35.66, 78.28
399, 21.32,blip,03_i2t,new_blip_bert_new_0301_4,model_large_retrieval_coco_evaluate.txt, 66.6, 92.0
400, 40.46,blip,03_i2t,new_blip_bert_new_0301_4,model_large_evaluate.txt, 45.88, 84.26
401,x,blip,03_i2t,new_blip_bert_new_0301_4,model_base_14M_evaluate.txt, 29.44, 77.5
402,x,blip,03_i2t,new_blip_bert_new_0301_4,model_base_retrieval_coco_evaluate.txt, 64.72, 91.64
403, 46.4,blip,03_i2t,testall_final_least_sim_question,model_base_evaluate.txt, 44.0, 76.18
404, 12.8,blip,03_i2t,testall_final_least_sim_question,model_base_retrieval_coco_evaluate.txt, 73.6, 92.48
405, 40.54,blip,03_i2t,testall_blip_noun_random,model_base_evaluate.txt, 45.58, 81.04
406, 22.46,blip,03_i2t,testall_blip_noun_random,model_base_retrieval_coco_evaluate.txt, 65.54, 91.84
407, 39.92,blip,03_i2t,new_blip_diff_new_0301_2,model_base_evaluate.txt, 46.48, 81.6
408, 13.98,blip,03_i2t,new_blip_diff_new_0301_2,model_large_retrieval_coco_evaluate.txt, 72.74, 93.04
409, 27.18,blip,03_i2t,new_blip_diff_new_0301_2,model_large_evaluate.txt, 56.1, 86.72
410,x,blip,03_i2t,new_blip_diff_new_0301_2,model_base_14M_evaluate.txt, 38.84, 80.78
411,x,blip,03_i2t,new_blip_diff_new_0301_2,model_base_retrieval_coco_evaluate.txt, 70.14, 92.8
412, 47.22,blip,03_i2t,new_blip_danger_new_0301_0,model_base_evaluate.txt, 40.86, 79.86
413, 14.5,blip,03_i2t,new_blip_danger_new_0301_0,model_large_retrieval_coco_evaluate.txt, 71.92, 92.7
414, 27.6,blip,03_i2t,new_blip_danger_new_0301_0,model_large_evaluate.txt, 55.66, 85.96
415,x,blip,03_i2t,new_blip_danger_new_0301_0,model_base_retrieval_coco_evaluate.txt, 67.58, 92.4
416, 18.54,blip,03_i2t,testall_final_random_delete,model_large_retrieval_coco_evaluate.txt, 68.82, 92.02
417, 34.24,blip,03_i2t,testall_final_random_delete,model_large_evaluate.txt, 51.08, 85.12
418, 41.0,blip,03_i2t,new_blip_diff_new_0301_3,model_base_evaluate.txt, 45.62, 81.5
419, 13.1,blip,03_i2t,new_blip_diff_new_0301_3,model_large_retrieval_coco_evaluate.txt, 73.46, 93.22
420, 26.62,blip,03_i2t,new_blip_diff_new_0301_3,model_large_evaluate.txt, 56.08, 86.64
421,x,blip,03_i2t,new_blip_diff_new_0301_3,model_base_14M_evaluate.txt, 38.8, 80.7
422,x,blip,03_i2t,new_blip_diff_new_0301_3,model_base_retrieval_coco_evaluate.txt, 70.52, 92.68
423, 40.8,blip,03_i2t,new_blip_diff_new_0301_0,model_base_evaluate.txt, 45.52, 81.52
424, 14.34,blip,03_i2t,new_blip_diff_new_0301_0,model_large_retrieval_coco_evaluate.txt, 72.58, 93.14
425, 28.06,blip,03_i2t,new_blip_diff_new_0301_0,model_large_evaluate.txt, 55.58, 86.52
426,x,blip,03_i2t,new_blip_diff_new_0301_0,model_base_retrieval_coco_evaluate.txt, 70.36, 92.68
427, 14.94,blip,03_i2t,three_seed10,model_base_evaluate.txt, 62.64, 86.74
428, 7.46,blip,03_i2t,three_seed10,model_large_retrieval_coco_evaluate.txt, 77.78, 93.98
429, 10.56,blip,03_i2t,three_seed10,model_large_evaluate.txt, 67.9, 89.64
430, 7.08,blip,03_i2t,three_seed10,model_base_retrieval_coco_evaluate.txt, 77.4, 93.98
431, 40.84,blip,03_i2t,new_blip_diff_new_0301_1,model_base_evaluate.txt, 45.58, 81.46
432, 13.6,blip,03_i2t,new_blip_diff_new_0301_1,model_large_retrieval_coco_evaluate.txt, 72.78, 93.22
433, 27.18,blip,03_i2t,new_blip_diff_new_0301_1,model_large_evaluate.txt, 56.14, 86.96
434,x,blip,03_i2t,new_blip_diff_new_0301_1,model_base_14M_evaluate.txt, 38.58, 80.94
435,x,blip,03_i2t,new_blip_diff_new_0301_1,model_base_retrieval_coco_evaluate.txt, 69.24, 92.64
436, 37.06,blip,03_i2t,new_blip_same_new_0301_3,model_base_evaluate.txt, 47.8, 82.24
437, 16.2,blip,03_i2t,new_blip_same_new_0301_3,model_large_retrieval_coco_evaluate.txt, 71.0, 93.06
438, 28.78,blip,03_i2t,new_blip_same_new_0301_3,model_large_evaluate.txt, 54.6, 86.52
439,x,blip,03_i2t,new_blip_same_new_0301_3,model_base_14M_evaluate.txt, 42.68, 82.24
440,x,blip,03_i2t,new_blip_same_new_0301_3,model_base_retrieval_coco_evaluate.txt, 69.28, 92.44
441, 1.86,blip,03_i2t,five_seed100,model_base_evaluate.txt, 69.74, 89.82
442, 2.68,blip,03_i2t,five_seed100,model_large_retrieval_coco_evaluate.txt, 80.86, 94.84
443, 1.54,blip,03_i2t,five_seed100,model_large_evaluate.txt, 72.96, 91.32
444, 2.46,blip,03_i2t,five_seed100,model_base_retrieval_coco_evaluate.txt, 80.58, 94.86
445, 54.34,blip,03_i2t,new_blip_bert_new_0301_3,model_base_evaluate.txt, 35.08, 78.54
446, 21.44,blip,03_i2t,new_blip_bert_new_0301_3,model_large_retrieval_coco_evaluate.txt, 66.92, 92.18
447, 40.5,blip,03_i2t,new_blip_bert_new_0301_3,model_large_evaluate.txt, 46.08, 84.46
448,x,blip,03_i2t,new_blip_bert_new_0301_3,model_base_14M_evaluate.txt, 29.92, 77.84
449,x,blip,03_i2t,new_blip_bert_new_0301_3,model_base_retrieval_coco_evaluate.txt, 64.82, 91.94
450, 54.62,blip,03_i2t,new_blip_bert_new_0301_1,model_base_evaluate.txt, 35.1, 78.04
451, 20.88,blip,03_i2t,new_blip_bert_new_0301_1,model_large_retrieval_coco_evaluate.txt, 66.88, 91.98
452, 40.94,blip,03_i2t,new_blip_bert_new_0301_1,model_large_evaluate.txt, 45.78, 84.62
453,x,blip,03_i2t,new_blip_bert_new_0301_1,model_base_14M_evaluate.txt, 29.24, 78.42
454,x,blip,03_i2t,new_blip_bert_new_0301_1,model_base_retrieval_coco_evaluate.txt, 64.32, 91.74
455, 30.52,blip,03_i2t,two_seed100,model_base_evaluate.txt, 53.0, 83.08
456, 12.94,blip,03_i2t,two_seed100,model_large_retrieval_coco_evaluate.txt, 73.9, 93.08
457, 21.88,blip,03_i2t,two_seed100,model_large_evaluate.txt, 60.4, 87.22
458, 13.1,blip,03_i2t,two_seed100,model_base_retrieval_coco_evaluate.txt, 73.56, 92.92
459, 14.34,blip,03_i2t,three_seed1,model_base_evaluate.txt, 63.46, 86.72
460, 7.84,blip,03_i2t,three_seed1,model_large_retrieval_coco_evaluate.txt, 77.86, 94.12
461, 9.84,blip,03_i2t,three_seed1,model_large_evaluate.txt, 68.12, 89.46
462, 7.26,blip,03_i2t,three_seed1,model_base_retrieval_coco_evaluate.txt, 77.42, 93.8
463, 52.48,blip,03_i2t,testall_final_big_sim_delete,model_base_evaluate.txt, 36.34, 79.42
464, 27.48,blip,03_i2t,testall_final_big_sim_delete,model_large_retrieval_coco_evaluate.txt, 61.4, 91.36
465, 44.52,blip,03_i2t,testall_final_big_sim_delete,model_large_evaluate.txt, 43.04, 83.94
466, 30.1,blip,03_i2t,testall_final_big_sim_delete,model_base_retrieval_coco_evaluate.txt, 59.28, 91.3
467, 25.8,blip,03_i2t,testall_final_least_sim_delete,model_base_evaluate.txt, 57.14, 82.98
468, 11.0,blip,03_i2t,testall_final_least_sim_delete,model_large_retrieval_coco_evaluate.txt, 74.96, 92.6
469, 20.1,blip,03_i2t,testall_final_least_sim_delete,model_large_evaluate.txt, 61.94, 86.34
470, 14.06,blip,03_i2t,testall_final_least_sim_delete,model_base_retrieval_coco_evaluate.txt, 72.74, 92.5
471, 14.88,blip,03_i2t,three_seed100,model_base_evaluate.txt, 62.88, 86.82
472, 7.06,blip,03_i2t,three_seed100,model_large_retrieval_coco_evaluate.txt, 78.16, 94.22
473, 10.08,blip,03_i2t,three_seed100,model_large_evaluate.txt, 67.96, 89.72
474, 6.96,blip,03_i2t,three_seed100,model_base_retrieval_coco_evaluate.txt, 77.52, 94.02
475, 30.52,blip,03_i2t,two_seed10,model_base_evaluate.txt, 53.2, 82.6
476, 12.42,blip,03_i2t,two_seed10,model_large_retrieval_coco_evaluate.txt, 74.16, 93.26
477, 20.78,blip,03_i2t,two_seed10,model_large_evaluate.txt, 60.74, 87.38
478, 12.54,blip,03_i2t,two_seed10,model_base_retrieval_coco_evaluate.txt, 73.7, 92.98
479, 1.56,blip,03_i2t,five_seed10,model_base_evaluate.txt, 69.9, 89.84
480, 2.54,blip,03_i2t,five_seed10,model_large_retrieval_coco_evaluate.txt, 80.98, 94.82
481, 1.64,blip,03_i2t,five_seed10,model_large_evaluate.txt, 72.86, 91.4
482, 2.42,blip,03_i2t,five_seed10,model_base_retrieval_coco_evaluate.txt, 80.64, 94.9
483, 37.24,blip,03_i2t,new_blip_same_new_0301_2,model_base_evaluate.txt, 48.02, 82.64
484, 16.18,blip,03_i2t,new_blip_same_new_0301_2,model_large_retrieval_coco_evaluate.txt, 71.3, 93.34
485, 27.74,blip,03_i2t,new_blip_same_new_0301_2,model_large_evaluate.txt, 55.82, 86.68
486,x,blip,03_i2t,new_blip_same_new_0301_2,model_base_14M_evaluate.txt, 42.36, 82.44
487,x,blip,03_i2t,new_blip_same_new_0301_2,model_base_retrieval_coco_evaluate.txt, 68.54, 92.7
488, 41.88,blip,03_i2t,new_blip_diff_new_0301_4,model_base_evaluate.txt, 44.68, 81.6
489, 14.3,blip,03_i2t,new_blip_diff_new_0301_4,model_large_retrieval_coco_evaluate.txt, 71.96, 93.04
490, 28.78,blip,03_i2t,new_blip_diff_new_0301_4,model_large_evaluate.txt, 54.56, 86.64
491,x,blip,03_i2t,new_blip_diff_new_0301_4,model_base_14M_evaluate.txt, 36.96, 80.38
492,x,blip,03_i2t,new_blip_diff_new_0301_4,model_base_retrieval_coco_evaluate.txt, 69.28, 92.94
493, 2.16,blip,03_i2t,five_seed1,model_base_evaluate.txt, 69.56, 89.8
494, 2.4,blip,03_i2t,five_seed1,model_large_retrieval_coco_evaluate.txt, 81.1, 94.88
495, 1.64,blip,03_i2t,five_seed1,model_large_evaluate.txt, 72.8, 91.34
496, 2.64,blip,03_i2t,five_seed1,model_base_retrieval_coco_evaluate.txt, 80.22, 94.96
497, 54.58,blip,03_i2t,new_blip_bert_new_0301_2,model_base_evaluate.txt, 35.2, 78.38
498, 20.74,blip,03_i2t,new_blip_bert_new_0301_2,model_large_retrieval_coco_evaluate.txt, 67.2, 92.5
499, 40.82,blip,03_i2t,new_blip_bert_new_0301_2,model_large_evaluate.txt, 45.5, 84.48
500,x,blip,03_i2t,new_blip_bert_new_0301_2,model_base_14M_evaluate.txt, 29.48, 78.04
501,x,blip,03_i2t,new_blip_bert_new_0301_2,model_base_retrieval_coco_evaluate.txt, 64.9, 91.72
502, 49.9,blip,03_i2t,new_blip_danger_new_0301_2,model_base_evaluate.txt, 37.46, 79.38
503, 17.04,blip,03_i2t,new_blip_danger_new_0301_2,model_large_retrieval_coco_evaluate.txt, 69.44, 92.46
504, 36.4,blip,03_i2t,new_blip_danger_new_0301_2,model_large_evaluate.txt, 48.06, 84.4
505,x,blip,03_i2t,new_blip_danger_new_0301_2,model_base_14M_evaluate.txt, 35.84, 79.92
506,x,blip,03_i2t,new_blip_danger_new_0301_2,model_base_retrieval_coco_evaluate.txt, 65.58, 92.2
507, 54.9,blip,03_i2t,new_blip_bert_new_0301_0,model_base_evaluate.txt, 35.38, 77.88
508, 21.54,blip,03_i2t,new_blip_bert_new_0301_0,model_large_retrieval_coco_evaluate.txt, 66.58, 92.22
509, 39.74,blip,03_i2t,new_blip_bert_new_0301_0,model_large_evaluate.txt, 46.58, 84.32
510,x,blip,03_i2t,new_blip_bert_new_0301_0,model_base_retrieval_coco_evaluate.txt, 63.72, 91.72
511, 31.2,blip,03_i2t,two_seed1,model_base_evaluate.txt, 52.92, 82.78
512, 12.6,blip,03_i2t,two_seed1,model_large_retrieval_coco_evaluate.txt, 73.74, 93.22
513, 22.32,blip,03_i2t,two_seed1,model_large_evaluate.txt, 59.9, 87.18
